Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
903,1,2014-04-07,9117,692,1,0,0,0
266,2,2014-04-08,4186,560,1,0,0,0
102,2,2014-04-08,5187,842,1,0,0,0
1046,2,2014-04-08,6194,526,1,0,0,0
793,2,2014-04-08,3229,333,1,0,0,0
903,2,2014-04-08,9775,720,1,0,0,0
266,3,2014-04-09,3233,470,1,0,0,0
102,3,2014-04-09,5657,913,1,0,0,0
1046,3,2014-04-09,7155,596,1,0,0,0
793,3,2014-04-09,3132,327,1,0,0,0
903,3,2014-04-09,10027,743,1,0,0,0
266,4,2014-04-10,3395,480,1,0,0,0
102,4,2014-04-10,5556,920,1,0,0,0
1046,4,2014-04-10,6538,586,1,0,0,0
793,4,2014-04-10,2999,343,1,0,0,0
903,4,2014-04-10,10539,793,1,0,0,0
266,5,2014-04-11,3674,509,1,0,0,0
102,5,2014-04-11,5245,908,1,0,0,0
1046,5,2014-04-11,8106,643,1,0,0,0
793,5,2014-04-11,3698,409,1,0,0,0
903,5,2014-04-11,10441,746,1,0,0,0
266,6,2014-04-12,2165,268,1,0,0,0
102,6,2014-04-12,6073,986,1,0,0,0
1046,6,2014-04-12,6317,518,1,0,0,0
793,6,2014-04-12,3366,394,1,0,0,0
903,6,2014-04-12,11966,909,1,0,0,0
266,7,2014-04-13,0,0,0,0,0,0
102,7,2014-04-13,0,0,0,0,0,0
1046,7,2014-04-13,0,0,0,0,0,0
793,7,2014-04-13,0,0,0,0,0,0
903,7,2014-04-13,0,0,0,0,0,0
266,1,2014-04-14,4923,580,1,1,0,0
102,1,2014-04-14,11758,1489,1,1,0,1
1046,1,2014-04-14,14993,998,1,1,0,1
793,1,2014-04-14,8757,684,1,1,0,1
903,1,2014-04-14,15537,1000,1,1,0,1
266,2,2014-04-15,6051,689,1,1,0,0
102,2,2014-04-15,9958,1416,1,1,0,1
1046,2,2014-04-15,12363,831,1,1,0,1
793,2,2014-04-15,6327,568,1,1,0,1
903,2,2014-04-15,14092,904,1,1,0,1
266,3,2014-04-16,5071,641,1,1,0,0
102,3,2014-04-16,10203,1409,1,1,0,1
1046,3,2014-04-16,12257,865,1,1,0,1
793,3,2014-04-16,6175,549,1,1,0,1
903,3,2014-04-16,14947,975,1,1,0,1
266,4,2014-04-17,5264,694,1,1,0,0
102,4,2014-04-17,9122,1391,1,1,0,1
1046,4,2014-04-17,12317,919,1,1,0,1
793,4,2014-04-17,5546,539,1,1,0,1
903,4,2014-04-17,14168,1013,1,1,0,1
266,5,2014-04-18,0,0,0,1,b,1
102,5,2014-04-18,0,0,0,1,b,1
1046,5,2014-04-18,0,0,0,1,b,0
793,5,2014-04-18,0,0,0,1,b,1
903,5,2014-04-18,0,0,0,1,b,1
266,6,2014-04-19,2631,327,1,0,0,0
102,6,2014-04-19,7339,1237,1,0,0,0
1046,6,2014-04-19,11072,875,1,0,0,0
793,6,2014-04-19,5049,580,1,0,0,0
903,6,2014-04-19,16108,1252,1,0,0,0
266,7,2014-04-20,0,0,0,0,0,0
102,7,2014-04-20,0,0,0,0,0,0
1046,7,2014-04-20,0,0,0,0,0,0
793,7,2014-04-20,0,0,0,0,0,0
903,7,2014-04-20,0,0,0,0,0,0
266,1,2014-04-21,0,0,0,0,b,1
102,1,2014-04-21,0,0,0,0,b,1
1046,1,2014-04-21,0,0,0,0,b,0
793,1,2014-04-21,0,0,0,0,b,1
903,1,2014-04-21,0,0,0,0,b,1
266,2,2014-04-22,4235,561,1,0,0,1
102,2,2014-04-22,6281,1027,1,0,0,1
1046,2,2014-04-22,7231,657,1,0,0,0
793,2,2014-04-22,3717,394,1,0,0,1
903,2,2014-04-22,11050,871,1,0,0,1
266,3,2014-04-23,3590,501,1,0,0,1
102,3,2014-04-23,5754,903,1,0,0,1
1046,3,2014-04-23,5971,533,1,0,0,0
793,3,2014-04-23,3055,374,1,0,0,1
903,3,2014-04-23,8995,649,1,0,0,1
266,4,2014-04-24,3125,469,1,0,0,1
102,4,2014-04-24,5232,861,1,0,0,1
1046,4,2014-04-24,6859,647,1,0,0,0
793,4,2014-04-24,3282,346,1,0,0,1
903,4,2014-04-24,9259,734,1,0,0,1
266,5,2014-04-25,3237,458,1,0,0,1
102,5,2014-04-25,5100,845,1,0,0,1
1046,5,2014-04-25,7161,641,1,0,0,0
793,5,2014-04-25,3873,416,1,0,0,1
903,5,2014-04-25,10120,743,1,0,0,1
266,6,2014-04-26,1868,229,1,0,0,0
102,6,2014-04-26,5401,825,1,0,0,0
1046,6,2014-04-26,5810,528,1,0,0,0
793,6,2014-04-26,4159,428,1,0,0,0
903,6,2014-04-26,11153,841,1,0,0,0
266,7,2014-04-27,0,0,0,0,0,0
102,7,2014-04-27,0,0,0,0,0,0
1046,7,2014-04-27,0,0,0,0,0,0
793,7,2014-04-27,0,0,0,0,0,0
903,7,2014-04-27,0,0,0,0,0,0
266,1,2014-04-28,5489,689,1,1,0,0
102,1,2014-04-28,10929,1342,1,1,0,0
1046,1,2014-04-28,12523,934,1,1,0,0
793,1,2014-04-28,8688,725,1,1,0,0
903,1,2014-04-28,16039,1032,1,1,0,0
266,2,2014-04-29,5316,623,1,1,0,0
102,2,2014-04-29,8480,1204,1,1,0,0
1046,2,2014-04-29,10971,792,1,1,0,0
793,2,2014-04-29,6253,547,1,1,0,0
903,2,2014-04-29,13770,909,1,1,0,0
266,3,2014-04-30,4259,590,1,1,0,0
102,3,2014-04-30,12885,1579,1,1,0,0
1046,3,2014-04-30,12201,945,1,1,0,0
793,3,2014-04-30,7580,700,1,1,0,0
903,3,2014-04-30,14103,975,1,1,0,0
266,4,2014-05-01,0,0,0,1,a,0
102,4,2014-05-01,0,0,0,1,a,0
1046,4,2014-05-01,0,0,0,1,a,0
793,4,2014-05-01,0,0,0,1,a,0
903,4,2014-05-01,0,0,0,1,a,0
266,5,2014-05-02,5002,588,1,1,0,0
102,5,2014-05-02,12497,1611,1,1,0,0
1046,5,2014-05-02,14133,1070,1,1,0,0
793,5,2014-05-02,7193,653,1,1,0,0
903,5,2014-05-02,18055,1160,1,1,0,0
266,6,2014-05-03,1958,247,1,0,0,0
102,6,2014-05-03,7451,1125,1,0,0,0
1046,6,2014-05-03,6089,554,1,0,0,0
793,6,2014-05-03,4391,479,1,0,0,0
903,6,2014-05-03,13683,1000,1,0,0,0
266,7,2014-05-04,0,0,0,0,0,0
102,7,2014-05-04,0,0,0,0,0,0
1046,7,2014-05-04,0,0,0,0,0,0
793,7,2014-05-04,0,0,0,0,0,0
903,7,2014-05-04,0,0,0,0,0,0
266,1,2014-05-05,5264,628,1,1,0,0
102,1,2014-05-05,11670,1529,1,1,0,0
1046,1,2014-05-05,9172,694,1,1,0,0
793,1,2014-05-05,7689,620,1,1,0,0
903,1,2014-05-05,12954,915,1,1,0,0
266,2,2014-05-06,4718,631,1,1,0,0
102,2,2014-05-06,9339,1310,1,1,0,0
1046,2,2014-05-06,7842,651,1,1,0,0
793,2,2014-05-06,5784,523,1,1,0,0
903,2,2014-05-06,11698,761,1,1,0,0
266,3,2014-05-07,4322,531,1,1,0,0
102,3,2014-05-07,8344,1133,1,1,0,0
1046,3,2014-05-07,8407,665,1,1,0,0
793,3,2014-05-07,5501,482,1,1,0,0
903,3,2014-05-07,12503,818,1,1,0,0
266,4,2014-05-08,4779,626,1,1,0,0
102,4,2014-05-08,7646,1122,1,1,0,0
1046,4,2014-05-08,9457,750,1,1,0,0
793,4,2014-05-08,5404,492,1,1,0,0
903,4,2014-05-08,12667,825,1,1,0,0
266,5,2014-05-09,4033,514,1,1,0,0
102,5,2014-05-09,7646,1098,1,1,0,0
1046,5,2014-05-09,9046,763,1,1,0,0
793,5,2014-05-09,5936,532,1,1,0,0
903,5,2014-05-09,14250,972,1,1,0,0
266,6,2014-05-10,2202,267,1,0,0,0
102,6,2014-05-10,6612,1014,1,0,0,0
1046,6,2014-05-10,6946,596,1,0,0,0
793,6,2014-05-10,4659,484,1,0,0,0
903,6,2014-05-10,12887,929,1,0,0,0
266,7,2014-05-11,0,0,0,0,0,0
102,7,2014-05-11,0,0,0,0,0,0
1046,7,2014-05-11,0,0,0,0,0,0
793,7,2014-05-11,0,0,0,0,0,0
903,7,2014-05-11,0,0,0,0,0,0
266,1,2014-05-12,3909,550,1,0,0,0
102,1,2014-05-12,5941,897,1,0,0,0
1046,1,2014-05-12,6905,652,1,0,0,0
793,1,2014-05-12,3304,380,1,0,0,0
903,1,2014-05-12,10370,767,1,0,0,0
266,2,2014-05-13,3819,504,1,0,0,0
102,2,2014-05-13,5342,893,1,0,0,0
1046,2,2014-05-13,6461,586,1,0,0,0
793,2,2014-05-13,3209,370,1,0,0,0
903,2,2014-05-13,9493,684,1,0,0,0
266,3,2014-05-14,3168,458,1,0,0,0
102,3,2014-05-14,5448,921,1,0,0,0
1046,3,2014-05-14,6822,585,1,0,0,0
793,3,2014-05-14,3256,356,1,0,0,0
903,3,2014-05-14,10150,742,1,0,0,0
266,4,2014-05-15,3588,486,1,0,0,0
102,4,2014-05-15,5749,923,1,0,0,0
1046,4,2014-05-15,6324,588,1,0,0,0
793,4,2014-05-15,3793,389,1,0,0,0
903,4,2014-05-15,10624,771,1,0,0,0
266,5,2014-05-16,3643,474,1,0,0,0
102,5,2014-05-16,5535,935,1,0,0,0
1046,5,2014-05-16,7662,659,1,0,0,0
793,5,2014-05-16,3478,391,1,0,0,0
903,5,2014-05-16,12176,812,1,0,0,0
266,6,2014-05-17,1905,212,1,0,0,0
102,6,2014-05-17,5953,930,1,0,0,0
1046,6,2014-05-17,6024,538,1,0,0,0
793,6,2014-05-17,3721,424,1,0,0,0
903,6,2014-05-17,12290,917,1,0,0,0
266,7,2014-05-18,0,0,0,0,0,0
102,7,2014-05-18,0,0,0,0,0,0
1046,7,2014-05-18,0,0,0,0,0,0
793,7,2014-05-18,0,0,0,0,0,0
903,7,2014-05-18,0,0,0,0,0,0
266,1,2014-05-19,5207,618,1,1,0,0
102,1,2014-05-19,10974,1413,1,1,0,0
1046,1,2014-05-19,12344,857,1,1,0,0
793,1,2014-05-19,6586,564,1,1,0,0
903,1,2014-05-19,12291,817,1,1,0,0
266,2,2014-05-20,4822,603,1,1,0,0
102,2,2014-05-20,9007,1221,1,1,0,0
1046,2,2014-05-20,9324,714,1,1,0,0
793,2,2014-05-20,5390,479,1,1,0,0
903,2,2014-05-20,11423,759,1,1,0,0
266,3,2014-05-21,4050,569,1,1,0,0
102,3,2014-05-21,7612,1064,1,1,0,0
1046,3,2014-05-21,8156,661,1,1,0,0
793,3,2014-05-21,4485,439,1,1,0,0
903,3,2014-05-21,10442,710,1,1,0,0
266,4,2014-05-22,4452,613,1,1,0,0
102,4,2014-05-22,6578,980,1,1,0,0
1046,4,2014-05-22,8317,698,1,1,0,0
793,4,2014-05-22,4594,460,1,1,0,0
903,4,2014-05-22,9967,732,1,1,0,0
266,5,2014-05-23,3687,462,1,1,0,0
102,5,2014-05-23,7767,1056,1,1,0,0
1046,5,2014-05-23,9130,722,1,1,0,0
793,5,2014-05-23,6064,594,1,1,0,0
903,5,2014-05-23,14336,947,1,1,0,0
266,6,2014-05-24,1815,235,1,0,0,0
102,6,2014-05-24,5337,840,1,0,0,0
1046,6,2014-05-24,5991,526,1,0,0,0
793,6,2014-05-24,4159,450,1,0,0,0
903,6,2014-05-24,12123,878,1,0,0,0
266,7,2014-05-25,0,0,0,0,0,0
102,7,2014-05-25,0,0,0,0,0,0
1046,7,2014-05-25,0,0,0,0,0,0
793,7,2014-05-25,0,0,0,0,0,0
903,7,2014-05-25,0,0,0,0,0,0
266,1,2014-05-26,4070,585,1,0,0,0
102,1,2014-05-26,5508,850,1,0,0,0
1046,1,2014-05-26,8187,663,1,0,0,0
793,1,2014-05-26,3581,374,1,0,0,0
903,1,2014-05-26,9864,756,1,0,0,0
266,2,2014-05-27,2973,404,1,0,0,0
102,2,2014-05-27,5358,781,1,0,0,0
1046,2,2014-05-27,7075,581,1,0,0,0
793,2,2014-05-27,3605,360,1,0,0,0
903,2,2014-05-27,10609,740,1,0,0,0
266,3,2014-05-28,4366,528,1,0,0,0
102,3,2014-05-28,6824,948,1,0,0,0
1046,3,2014-05-28,9824,775,1,0,0,0
793,3,2014-05-28,4462,464,1,0,0,0
903,3,2014-05-28,13669,963,1,0,0,0
266,4,2014-05-29,0,0,0,0,a,0
102,4,2014-05-29,0,0,0,0,a,0
1046,4,2014-05-29,0,0,0,0,a,0
793,4,2014-05-29,0,0,0,0,a,0
903,4,2014-05-29,0,0,0,0,a,0
266,5,2014-05-30,5180,594,1,0,0,1
102,5,2014-05-30,13231,1627,1,0,0,0
1046,5,2014-05-30,11777,898,1,0,0,1
793,5,2014-05-30,5465,543,1,0,0,0
903,5,2014-05-30,17775,1145,1,0,0,0
266,6,2014-05-31,2748,300,1,0,0,0
102,6,2014-05-31,9188,1259,1,0,0,0
1046,6,2014-05-31,6850,579,1,0,0,0
793,6,2014-05-31,3731,417,1,0,0,0
903,6,2014-05-31,11997,849,1,0,0,0
266,7,2014-06-01,0,0,0,0,0,0
102,7,2014-06-01,0,0,0,0,0,0
1046,7,2014-06-01,0,0,0,0,0,0
793,7,2014-06-01,0,0,0,0,0,0
903,7,2014-06-01,0,0,0,0,0,0
266,1,2014-06-02,5592,700,1,1,0,0
102,1,2014-06-02,13783,1602,1,1,0,0
1046,1,2014-06-02,13576,915,1,1,0,1
793,1,2014-06-02,8467,688,1,1,0,0
903,1,2014-06-02,17369,1033,1,1,0,0
266,2,2014-06-03,5270,645,1,1,0,0
102,2,2014-06-03,10350,1338,1,1,0,0
1046,2,2014-06-03,9732,704,1,1,0,1
793,2,2014-06-03,5580,471,1,1,0,0
903,2,2014-06-03,13380,823,1,1,0,0
266,3,2014-06-04,5018,610,1,1,0,0
102,3,2014-06-04,9154,1188,1,1,0,0
1046,3,2014-06-04,9145,683,1,1,0,1
793,3,2014-06-04,5535,491,1,1,0,0
903,3,2014-06-04,13599,844,1,1,0,0
266,4,2014-06-05,3894,557,1,1,0,0
102,4,2014-06-05,8086,1112,1,1,0,0
1046,4,2014-06-05,9463,716,1,1,0,1
793,4,2014-06-05,6276,539,1,1,0,0
903,4,2014-06-05,14983,952,1,1,0,0
266,5,2014-06-06,4796,564,1,1,0,0
102,5,2014-06-06,8475,1136,1,1,0,0
1046,5,2014-06-06,9534,735,1,1,0,1
793,5,2014-06-06,5956,523,1,1,0,0
903,5,2014-06-06,14683,958,1,1,0,0
266,6,2014-06-07,2427,279,1,0,0,0
102,6,2014-06-07,5304,899,1,0,0,0
1046,6,2014-06-07,6540,597,1,0,0,0
793,6,2014-06-07,4604,498,1,0,0,0
903,6,2014-06-07,12953,964,1,0,0,0
266,7,2014-06-08,0,0,0,0,0,0
102,7,2014-06-08,0,0,0,0,0,0
1046,7,2014-06-08,0,0,0,0,0,0
793,7,2014-06-08,0,0,0,0,0,0
903,7,2014-06-08,0,0,0,0,0,0
266,1,2014-06-09,0,0,0,0,a,0
102,1,2014-06-09,0,0,0,0,a,0
1046,1,2014-06-09,0,0,0,0,a,0
793,1,2014-06-09,0,0,0,0,a,0
903,1,2014-06-09,0,0,0,0,a,0
266,2,2014-06-10,4613,592,1,0,0,0
102,2,2014-06-10,4063,646,1,0,0,1
1046,2,2014-06-10,7284,641,1,0,0,0
793,2,2014-06-10,4302,452,1,0,0,1
903,2,2014-06-10,12455,855,1,0,0,1
266,3,2014-06-11,3480,524,1,0,0,0
102,3,2014-06-11,6411,958,1,0,0,0
1046,3,2014-06-11,6589,524,1,0,0,0
793,3,2014-06-11,4019,422,1,0,0,0
903,3,2014-06-11,9340,642,1,0,0,1
266,4,2014-06-12,4261,590,1,0,0,0
102,4,2014-06-12,6218,957,1,0,0,0
1046,4,2014-06-12,7958,651,1,0,0,0
793,4,2014-06-12,3742,416,1,0,0,0
903,4,2014-06-12,9865,682,1,0,0,1
266,5,2014-06-13,3744,481,1,0,0,0
102,5,2014-06-13,5681,928,1,0,0,0
1046,5,2014-06-13,8634,727,1,0,0,0
793,5,2014-06-13,3939,401,1,0,0,0
903,5,2014-06-13,12396,833,1,0,0,1
266,6,2014-06-14,2133,254,1,0,0,0
102,6,2014-06-14,6844,1007,1,0,0,0
1046,6,2014-06-14,7021,591,1,0,0,0
793,6,2014-06-14,4473,452,1,0,0,0
903,6,2014-06-14,13212,914,1,0,0,0
266,7,2014-06-15,0,0,0,0,0,0
102,7,2014-06-15,0,0,0,0,0,0
1046,7,2014-06-15,0,0,0,0,0,0
793,7,2014-06-15,0,0,0,0,0,0
903,7,2014-06-15,0,0,0,0,0,0
266,1,2014-06-16,5495,662,1,1,0,0
102,1,2014-06-16,11522,1412,1,1,0,0
1046,1,2014-06-16,12615,909,1,1,0,0
793,1,2014-06-16,9049,730,1,1,0,0
903,1,2014-06-16,14284,946,1,1,0,1
266,2,2014-06-17,5167,610,1,1,0,0
102,2,2014-06-17,10451,1389,1,1,0,0
1046,2,2014-06-17,9875,772,1,1,0,0
793,2,2014-06-17,7617,594,1,1,0,0
903,2,2014-06-17,11920,787,1,1,0,1
266,3,2014-06-18,4741,609,1,1,0,0
102,3,2014-06-18,9196,1304,1,1,0,0
1046,3,2014-06-18,9451,712,1,1,0,0
793,3,2014-06-18,6760,605,1,1,0,0
903,3,2014-06-18,13295,906,1,1,0,1
266,4,2014-06-19,4433,575,1,1,a,0
102,4,2014-06-19,0,0,0,1,a,0
1046,4,2014-06-19,10439,812,1,1,0,0
793,4,2014-06-19,0,0,0,1,a,0
903,4,2014-06-19,0,0,0,1,a,1
266,5,2014-06-20,3778,463,1,1,0,0
102,5,2014-06-20,11371,1473,1,1,0,0
1046,5,2014-06-20,9472,795,1,1,0,0
793,5,2014-06-20,6976,633,1,1,0,0
903,5,2014-06-20,16792,1173,1,1,0,1
266,6,2014-06-21,1699,236,1,0,0,0
102,6,2014-06-21,6165,957,1,0,0,0
1046,6,2014-06-21,6257,542,1,0,0,0
793,6,2014-06-21,3472,421,1,0,0,0
903,6,2014-06-21,10639,829,1,0,0,0
266,7,2014-06-22,0,0,0,0,0,0
102,7,2014-06-22,0,0,0,0,0,0
1046,7,2014-06-22,0,0,0,0,0,0
793,7,2014-06-22,0,0,0,0,0,0
903,7,2014-06-22,0,0,0,0,0,0
266,1,2014-06-23,4160,563,1,0,0,0
102,1,2014-06-23,6142,1005,1,0,0,0
1046,1,2014-06-23,6124,580,1,0,0,0
793,1,2014-06-23,3913,387,1,0,0,0
903,1,2014-06-23,10152,772,1,0,0,0
266,2,2014-06-24,3524,521,1,0,0,0
102,2,2014-06-24,4925,839,1,0,0,0
1046,2,2014-06-24,5946,536,1,0,0,0
793,2,2014-06-24,3588,352,1,0,0,0
903,2,2014-06-24,10595,726,1,0,0,0
266,3,2014-06-25,3170,405,1,0,0,0
102,3,2014-06-25,5034,830,1,0,0,0
1046,3,2014-06-25,5952,513,1,0,0,0
793,3,2014-06-25,3485,381,1,0,0,0
903,3,2014-06-25,9387,693,1,0,0,0
266,4,2014-06-26,3352,484,1,0,0,0
102,4,2014-06-26,4984,807,1,0,0,0
1046,4,2014-06-26,6316,529,1,0,0,0
793,4,2014-06-26,2678,299,1,0,0,0
903,4,2014-06-26,8585,657,1,0,0,0
266,5,2014-06-27,3412,550,1,0,0,0
102,5,2014-06-27,5313,846,1,0,0,0
1046,5,2014-06-27,7963,684,1,0,0,0
793,5,2014-06-27,3956,378,1,0,0,0
903,5,2014-06-27,11439,807,1,0,0,0
266,6,2014-06-28,3103,413,1,0,0,0
102,6,2014-06-28,5976,875,1,0,0,0
1046,6,2014-06-28,6514,546,1,0,0,0
793,6,2014-06-28,3928,429,1,0,0,0
903,6,2014-06-28,11978,858,1,0,0,0
266,7,2014-06-29,0,0,0,0,0,0
102,7,2014-06-29,0,0,0,0,0,0
1046,7,2014-06-29,0,0,0,0,0,0
793,7,2014-06-29,0,0,0,0,0,0
903,7,2014-06-29,0,0,0,0,0,0
266,1,2014-06-30,5284,614,1,1,0,0
102,1,2014-06-30,15207,1735,1,1,0,0
1046,1,2014-06-30,13647,1007,1,1,0,0
793,1,2014-06-30,11025,806,1,1,0,0
903,1,2014-06-30,17076,1049,1,1,0,0
383,2,2014-07-01,20284,2343,1,1,0,0
84,2,2014-07-01,17818,1642,1,1,0,0
255,2,2014-07-01,7541,706,1,1,0,0
659,2,2014-07-01,7109,812,1,1,0,0
854,2,2014-07-01,5781,598,1,1,0,0
383,3,2014-07-02,18001,2257,1,1,0,0
84,3,2014-07-02,16835,1707,1,1,0,0
255,3,2014-07-02,7168,671,1,1,0,0
659,3,2014-07-02,6443,769,1,1,0,0
854,3,2014-07-02,6552,625,1,1,0,0
383,4,2014-07-03,18011,2399,1,1,0,0
84,4,2014-07-03,14997,1555,1,1,0,0
255,4,2014-07-03,6603,644,1,1,0,0
659,4,2014-07-03,6793,836,1,1,0,0
854,4,2014-07-03,6092,578,1,1,0,0
383,5,2014-07-04,16035,2110,1,1,0,0
84,5,2014-07-04,12629,1383,1,1,0,0
255,5,2014-07-04,6234,595,1,1,0,0
659,5,2014-07-04,5395,707,1,1,0,0
854,5,2014-07-04,5489,527,1,1,0,0
383,6,2014-07-05,15526,2024,1,0,0,0
84,6,2014-07-05,11918,1281,1,0,0,0
255,6,2014-07-05,7419,705,1,0,0,0
659,6,2014-07-05,3686,469,1,0,0,0
854,6,2014-07-05,5723,641,1,0,0,0
383,7,2014-07-06,0,0,0,0,0,0
84,7,2014-07-06,0,0,0,0,0,0
255,7,2014-07-06,0,0,0,0,0,0
659,7,2014-07-06,0,0,0,0,0,0
854,7,2014-07-06,0,0,0,0,0,0
383,1,2014-07-07,16001,2185,1,0,0,0
84,1,2014-07-07,12419,1412,1,0,0,1
255,1,2014-07-07,5225,565,1,0,0,1
659,1,2014-07-07,5275,740,1,0,0,0
854,1,2014-07-07,4419,508,1,0,0,0
383,2,2014-07-08,13803,1817,1,0,0,0
84,2,2014-07-08,8917,988,1,0,0,1
255,2,2014-07-08,4930,475,1,0,0,1
659,2,2014-07-08,4972,691,1,0,0,0
854,2,2014-07-08,4490,532,1,0,0,0
383,3,2014-07-09,12560,1723,1,0,0,0
84,3,2014-07-09,9891,1089,1,0,0,1
255,3,2014-07-09,5055,516,1,0,0,1
659,3,2014-07-09,3781,540,1,0,0,0
854,3,2014-07-09,5238,587,1,0,0,0
383,4,2014-07-10,15194,2078,1,0,0,0
84,4,2014-07-10,11969,1338,1,0,0,1
255,4,2014-07-10,4905,540,1,0,0,1
659,4,2014-07-10,4984,698,1,0,0,0
854,4,2014-07-10,5144,590,1,0,0,0
383,5,2014-07-11,13582,1901,1,0,0,0
84,5,2014-07-11,11452,1248,1,0,0,1
255,5,2014-07-11,5565,557,1,0,0,1
659,5,2014-07-11,4406,572,1,0,0,0
854,5,2014-07-11,5232,584,1,0,0,0
383,6,2014-07-12,17347,2238,1,0,0,0
84,6,2014-07-12,10564,1181,1,0,0,0
255,6,2014-07-12,5860,612,1,0,0,0
659,6,2014-07-12,3444,499,1,0,0,0
854,6,2014-07-12,6597,687,1,0,0,0
383,7,2014-07-13,0,0,0,0,0,0
84,7,2014-07-13,0,0,0,0,0,0
255,7,2014-07-13,0,0,0,0,0,0
659,7,2014-07-13,0,0,0,0,0,0
854,7,2014-07-13,0,0,0,0,0,0
383,1,2014-07-14,21144,2363,1,1,0,0
84,1,2014-07-14,17102,1478,1,1,0,1
255,1,2014-07-14,7510,651,1,1,0,1
659,1,2014-07-14,7208,782,1,1,0,0
854,1,2014-07-14,9095,781,1,1,0,0
383,2,2014-07-15,19582,2324,1,1,0,0
84,2,2014-07-15,15032,1434,1,1,0,1
255,2,2014-07-15,7101,586,1,1,0,1
659,2,2014-07-15,7605,846,1,1,0,0
854,2,2014-07-15,7496,670,1,1,0,0
383,3,2014-07-16,18041,2246,1,1,0,0
84,3,2014-07-16,15546,1592,1,1,0,1
255,3,2014-07-16,5893,600,1,1,0,1
659,3,2014-07-16,6801,855,1,1,0,0
854,3,2014-07-16,7124,651,1,1,0,0
383,4,2014-07-17,18133,2372,1,1,0,0
84,4,2014-07-17,12870,1338,1,1,0,1
255,4,2014-07-17,5644,576,1,1,0,1
659,4,2014-07-17,6250,763,1,1,0,0
854,4,2014-07-17,6368,589,1,1,0,0
383,5,2014-07-18,18460,2353,1,1,0,0
84,5,2014-07-18,12229,1278,1,1,0,1
255,5,2014-07-18,5471,572,1,1,0,1
659,5,2014-07-18,5927,735,1,1,0,0
854,5,2014-07-18,6704,642,1,1,0,0
383,6,2014-07-19,16617,2210,1,0,0,0
84,6,2014-07-19,9433,1099,1,0,0,0
255,6,2014-07-19,5327,564,1,0,0,0
659,6,2014-07-19,3787,484,1,0,0,0
854,6,2014-07-19,4727,506,1,0,0,0
383,7,2014-07-20,0,0,0,0,0,0
84,7,2014-07-20,0,0,0,0,0,0
255,7,2014-07-20,0,0,0,0,0,0
659,7,2014-07-20,0,0,0,0,0,0
854,7,2014-07-20,0,0,0,0,0,0
383,1,2014-07-21,16353,2053,1,0,0,0
84,1,2014-07-21,10652,1125,1,0,0,1
255,1,2014-07-21,5206,534,1,0,0,1
659,1,2014-07-21,5380,720,1,0,0,0
854,1,2014-07-21,5553,617,1,0,0,1
383,2,2014-07-22,15293,2062,1,0,0,0
84,2,2014-07-22,10365,1180,1,0,0,1
255,2,2014-07-22,4977,506,1,0,0,1
659,2,2014-07-22,4826,673,1,0,0,0
854,2,2014-07-22,4616,518,1,0,0,1
383,3,2014-07-23,15652,2013,1,0,0,0
84,3,2014-07-23,10449,1243,1,0,0,1
255,3,2014-07-23,4324,507,1,0,0,1
659,3,2014-07-23,5309,697,1,0,0,0
854,3,2014-07-23,4007,483,1,0,0,1
383,4,2014-07-24,15550,2090,1,0,0,0
84,4,2014-07-24,10097,1137,1,0,0,1
255,4,2014-07-24,4787,479,1,0,0,1
659,4,2014-07-24,4757,640,1,0,0,0
854,4,2014-07-24,5251,528,1,0,0,1
383,5,2014-07-25,14601,1896,1,0,0,0
84,5,2014-07-25,9779,1024,1,0,0,1
255,5,2014-07-25,5499,576,1,0,0,1
659,5,2014-07-25,4368,554,1,0,0,0
854,5,2014-07-25,4952,540,1,0,0,1
383,6,2014-07-26,15994,2083,1,0,0,0
84,6,2014-07-26,9970,1139,1,0,0,0
255,6,2014-07-26,5709,591,1,0,0,0
659,6,2014-07-26,3299,404,1,0,0,0
854,6,2014-07-26,4371,491,1,0,0,0
383,7,2014-07-27,0,0,0,0,0,0
84,7,2014-07-27,0,0,0,0,0,0
255,7,2014-07-27,0,0,0,0,0,0
659,7,2014-07-27,0,0,0,0,0,0
854,7,2014-07-27,0,0,0,0,0,0
383,1,2014-07-28,20093,2201,1,1,0,1
84,1,2014-07-28,15095,1381,1,1,0,1
255,1,2014-07-28,6990,658,1,1,0,1
659,1,2014-07-28,8184,827,1,1,0,1
854,1,2014-07-28,8347,744,1,1,0,1
383,2,2014-07-29,18779,2099,1,1,0,1
84,2,2014-07-29,9218,1052,1,1,0,1
255,2,2014-07-29,6452,615,1,1,0,1
659,2,2014-07-29,6684,742,1,1,0,1
854,2,2014-07-29,6957,658,1,1,0,1
383,3,2014-07-30,19565,2209,1,1,0,1
84,3,2014-07-30,12876,1437,1,1,0,1
255,3,2014-07-30,7649,680,1,1,0,1
659,3,2014-07-30,6452,700,1,1,0,1
854,3,2014-07-30,7875,737,1,1,0,1
383,4,2014-07-31,22681,2642,1,1,0,0
84,4,2014-07-31,14679,1515,1,1,0,1
255,4,2014-07-31,8909,721,1,1,0,1
659,4,2014-07-31,7047,749,1,1,0,0
854,4,2014-07-31,5563,532,1,1,0,1
383,5,2014-08-01,19594,2424,1,1,0,1
84,5,2014-08-01,13569,1474,1,1,0,1
